path,classification,reason,canonical_replacement,recovery_branch,recovery_tag,recovery_commit,kind
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180321Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180321Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180321Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180321Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180321Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/gate2_analysis.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180330Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/gate2_analysis.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180339Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/gate2_analysis.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180348Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/gate2_analysis.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180357Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/gate2_analysis.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/gate2_analysis.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/gate2_txn.json,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/gate2_txn.log,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/preflight_clean.txt,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
defense3/evidence/ksweep_hold/20260803T175912Z/gate2_20260803T180406Z/run.summary,DEFENSE_1_3_DEV,Defense-3 development tree. Only the three modules the retained control chain actually loads are kept; no other file is an exact dependency,defense4/timing/implementation/control/ (3 proved dependencies),cleanup/timing-read-sbo-20260824,archive/pre-final-timing-prune-20260824,2ea2dafe4517b5893fac5e06fc5db2ae63ba13b8,historical
